CD_MUN,NR_TURNO,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
2611408,1,6,8080,170001600160,1
2611408,1,7,10,-3,9
2611408,1,7,11,-3,20
2611408,1,7,12,-3,15
2611408,1,7,13,-3,201
2611408,1,7,14,-3,4
2611408,1,7,16,-3,1
2611408,1,7,18,-3,2
2611408,1,7,22,-3,44
2611408,1,7,23,-3,7
2611408,1,7,28,-3,1
2611408,1,7,33,-3,2
2611408,1,7,35,-3,2
2611408,1,7,36,-3,5
2611408,1,7,40,-3,125
2611408,1,7,43,-3,20
2611408,1,7,44,-3,58
2611408,1,7,45,-3,18
2611408,1,7,50,-3,1
2611408,1,7,55,-3,40
2611408,1,7,70,-3,6
2611408,1,7,77,-3,19
2611408,1,7,95,-1,671
2611408,1,7,96,-1,384
2611408,1,7,10000,170001595450,7
2611408,1,7,10123,170001595431,262
2611408,1,7,10134,170001595449,4
2611408,1,7,10222,170001595427,3
2611408,1,7,10333,170001595422,1
2611408,1,7,10537,170001595441,4
2611408,1,7,10610,170001595443,1
2611408,1,7,10777,170001595432,13
2611408,1,7,11000,170001618735,108
2611408,1,7,11011,170001618730,39
2611408,1,7,11013,170001618754,1
2611408,1,7,11022,170001618743,11
2611408,1,7,11111,170001618745,7
2611408,1,7,11123,170001618729,1
2611408,1,7,11124,170001618725,1
2611408,1,7,11200,170001618738,3
2611408,1,7,11211,170001618736,472
2611408,1,7,11222,170001618752,244
2611408,1,7,11234,170001618747,1
2611408,1,7,11311,170001618744,2
2611408,1,7,11333,170001618753,2
2611408,1,7,11444,170001618737,12
2611408,1,7,11511,170001618757,2
2611408,1,7,11555,170001618756,1
2611408,1,7,11611,170001618728,77
2611408,1,7,11777,170001618759,33
2611408,1,7,12123,170001618941,1
2611408,1,7,12345,170001618937,14
2611408,1,7,12369,170001618933,1
2611408,1,7,12456,170001618926,7
2611408,1,7,12555,170001618946,5
2611408,1,7,13000,170001608965,4
2611408,1,7,13013,170001608966,2
2611408,1,7,13100,170001608960,16
2611408,1,7,13111,170001608981,3
2611408,1,7,13113,170001608984,40
2611408,1,7,13123,170001608977,72
2611408,1,7,13144,170001608975,1
2611408,1,7,13444,170001608976,1
2611408,1,7,13513,170001608985,4
2611408,1,7,13613,170001608980,10
2611408,1,7,13650,170001608970,16
2611408,1,7,13688,170001608967,1
2611408,1,7,13789,170001608958,6
2611408,1,7,14123,170001619986,1
2611408,1,7,18100,170001618409,6
2611408,1,7,18180,170001618416,1
2611408,1,7,18999,170001618402,1
2611408,1,7,22000,170001619683,11
2611408,1,7,22007,170001619688,4
2611408,1,7,22010,170001619693,28
2611408,1,7,22033,170001619727,1
2611408,1,7,22050,170001619696,1
2611408,1,7,22122,170001619694,3
2611408,1,7,22123,170001619717,13
2611408,1,7,22180,170001619702,1
2611408,1,7,22190,170001619701,8
2611408,1,7,22222,170001619685,97
2611408,1,7,22267,170001619724,8
2611408,1,7,22300,170001619707,20
2611408,1,7,22333,170001619722,3
2611408,1,7,22345,170001619697,1
2611408,1,7,22456,170001619719,1
2611408,1,7,22555,170001619684,6
2611408,1,7,22622,170001619710,30
2611408,1,7,22700,170001619691,83
2611408,1,7,22777,170001619689,1
2611408,1,7,22922,170001619698,1
2611408,1,7,23000,170001605483,1
2611408,1,7,23123,170001605494,1
2611408,1,7,23222,170001605491,300
2611408,1,7,23777,170001605498,4
2611408,1,7,23999,170001605473,1
2611408,1,7,27123,170001723368,1
2611408,1,7,27327,170001723373,1
2611408,1,7,28000,170001717071,6
2611408,1,7,36111,170001718644,1
2611408,1,7,36113,170001718658,510
2611408,1,7,36123,170001718640,1
2611408,1,7,40000,170001620388,8
2611408,1,7,40004,170001620373,21
2611408,1,7,40007,170001620390,1
2611408,1,7,40028,170001620375,3
2611408,1,7,40040,170001620380,2225
2611408,1,7,40111,170001620377,6
2611408,1,7,40122,170001620367,10
2611408,1,7,40123,170001620371,12
2611408,1,7,40190,170001620397,71
2611408,1,7,40222,170001620369,3
2611408,1,7,40333,170001620365,1
2611408,1,7,40400,170001620364,4
2611408,1,7,40413,170001620399,1
2611408,1,7,40444,170001620394,11
2611408,1,7,40456,170001620379,21
2611408,1,7,40500,170001620385,12
2611408,1,7,40540,170001620383,8
2611408,1,7,40555,170001620381,3
2611408,1,7,40640,170001620382,18
2611408,1,7,40654,170001620393,22
2611408,1,7,40678,170001620387,41
2611408,1,7,40777,170001620374,24
2611408,1,7,40789,170001620376,193
2611408,1,7,40856,170001620370,3
2611408,1,7,40888,170001620392,151
2611408,1,7,40999,170001620401,4
2611408,1,7,43123,170001608971,3
2611408,1,7,43333,170001608972,75
2611408,1,7,43555,170001608973,26
2611408,1,7,43643,170001608974,539
2611408,1,7,44000,170001609285,8
2611408,1,7,44111,170001609284,2
2611408,1,7,44123,170001609264,457
2611408,1,7,44144,170001613821,9
2611408,1,7,44222,170001609297,32
2611408,1,7,44234,170001609290,2
2611408,1,7,44244,170001738824,1
2611408,1,7,44333,170001609299,2
2611408,1,7,44440,170001609277,6
2611408,1,7,44444,170001609265,26
2611408,1,7,44456,170001609262,1
2611408,1,7,44477,170001609296,14
2611408,1,7,44555,170001609274,4
2611408,1,7,44613,170001609283,1
2611408,1,7,44622,170001609294,1
2611408,1,7,44644,170001609295,2
2611408,1,7,44678,170001609307,2
2611408,1,7,44777,170001609260,23
2611408,1,7,44844,170001739178,1
2611408,1,7,44944,170001735574,11
2611408,1,7,44999,170001609281,1
2611408,1,7,45000,170001605464,3
2611408,1,7,45123,170001605469,8
2611408,1,7,45222,170001605495,1
2611408,1,7,45245,170001605475,1
2611408,1,7,45500,170001605468,6
2611408,1,7,45555,170001605482,3
2611408,1,7,45678,170001605490,5
2611408,1,7,45777,170001605477,4
2611408,1,7,45888,170001605471,1
2611408,1,7,50000,170001618395,6
2611408,1,7,50013,170001618407,6
2611408,1,7,50100,170001618403,2
2611408,1,7,50180,170001618417,2
2611408,1,7,50420,170001618405,1
2611408,1,7,51000,170001609852,8
2611408,1,7,51122,170001609876,5
2611408,1,7,51123,170001609857,16
2611408,1,7,51222,170001609853,2
2611408,1,7,51333,170001609858,1
2611408,1,7,51555,170001609868,1
2611408,1,7,51651,170001609859,1
2611408,1,7,51951,170001609885,18
2611408,1,7,55555,170001609931,3
2611408,1,7,65000,170001608982,5
2611408,1,7,65013,170001608979,8
2611408,1,7,65100,170001608983,1
2611408,1,7,65400,170001608953,1
2611408,1,7,70123,170001613430,6
2611408,1,7,70555,170001613442,13
2611408,1,7,77100,170001610727,11
2611408,1,7,77111,170001610750,4
2611408,1,7,77177,170001610748,1
2611408,1,7,77222,170001610730,1
2611408,1,7,77277,170001610716,1
2611408,1,7,77444,170001610721,1
2611408,1,7,77456,170001610723,1
2611408,1,7,77511,170001610749,1
2611408,1,7,77655,170001610737,1
2611408,1,7,77699,170001610731,9
2611408,1,7,77710,170001610718,3
2611408,1,7,77777,170001610753,104
2611408,1,7,77888,170001610714,8
2611408,1,7,77999,170001610743,1
2611507,1,3,14,170001618273,10
2611507,1,3,16,170001601203,1
2611507,1,3,21,170001715590,30
2611507,1,3,22,170001602587,780
2611507,1,3,40,170001618087,1370
2611507,1,3,44,170001604111,1830
2611507,1,3,45,170001604087,3074
2611507,1,3,50,170001715331,1
2611507,1,3,77,170001610442,2287
2611507,1,3,95,-1,676
2611507,1,3,96,-1,1454
2611507,1,5,95,-1,1420
2611507,1,5,96,-1,1748
2611507,1,5,130,170001618130,4600
2611507,1,5,160,170001601200,8
2611507,1,5,222,170001604083,1596
2611507,1,5,281,170001717122,42
2611507,1,5,444,170001609174,1261
2611507,1,5,456,170001608748,333
2611507,1,5,500,170001613411,28
2611507,1,5,555,170001610248,477
2611507,1,6,10,-3,13
2611507,1,6,11,-3,14
2611507,1,6,12,-3,46
2611507,1,6,13,-3,78
2611507,1,6,14,-3,2
2611507,1,6,15,-3,5
2611507,1,6,16,-3,2
2611507,1,6,18,-3,2
2611507,1,6,20,-3,1
2611507,1,6,21,-3,3
2611507,1,6,22,-3,47
2611507,1,6,23,-3,4
2611507,1,6,33,-3,4
2611507,1,6,35,-3,1
2611507,1,6,36,-3,5
2611507,1,6,40,-3,27
2611507,1,6,43,-3,16
2611507,1,6,44,-3,13
2611507,1,6,45,-3,15
2611507,1,6,50,-3,3
2611507,1,6,51,-3,3
2611507,1,6,55,-3,11
2611507,1,6,65,-3,57
2611507,1,6,70,-3,2
2611507,1,6,77,-3,9
2611507,1,6,90,-3,2
2611507,1,6,95,-1,924
2611507,1,6,96,-1,666
2611507,1,6,1000,170001595454,9
2611507,1,6,1001,170001595459,1
2611507,1,6,1003,170001595470,1
2611507,1,6,1010,170001595473,46
2611507,1,6,1012,170001595468,69
2611507,1,6,1020,170001595465,2
2611507,1,6,1023,170001595475,2
2611507,1,6,1030,170001595464,1
2611507,1,6,1033,170001595466,9
2611507,1,6,1040,170001595458,1
2611507,1,6,1050,170001595469,3
2611507,1,6,1099,170001595456,1
2611507,1,6,1100,170001618620,59
2611507,1,6,1110,170001618602,1
2611507,1,6,1111,170001618611,49
2611507,1,6,1120,170001618614,1
2611507,1,6,1122,170001618605,64
2611507,1,6,1123,170001618603,10
2611507,1,6,1133,170001618616,4
2611507,1,6,1145,170001618621,1
2611507,1,6,1155,170001618609,46
2611507,1,6,1161,170001618615,10
2611507,1,6,1189,170001618617,4
2611507,1,6,1190,170001618622,16
2611507,1,6,1200,170001618838,2
2611507,1,6,1202,170001618842,3
2611507,1,6,1212,170001618841,11
2611507,1,6,1214,170001618854,1
2611507,1,6,1222,170001618844,3
2611507,1,6,1233,170001618853,3
2611507,1,6,1234,170001618856,36
2611507,1,6,1236,170001618846,1
2611507,1,6,1274,170001724742,16
2611507,1,6,1277,170001618845,1
2611507,1,6,1300,170001609032,3
2611507,1,6,1301,170001609030,13
2611507,1,6,1303,170001609024,2
2611507,1,6,1310,170001609031,24
2611507,1,6,1311,170001609039,1
2611507,1,6,1313,170001609023,26
2611507,1,6,1314,170001609028,169
2611507,1,6,1331,170001609037,2
2611507,1,6,1333,170001609029,24
2611507,1,6,1340,170001609035,4
2611507,1,6,1344,170001609036,1
2611507,1,6,1350,170001609041,1
2611507,1,6,1370,170001609022,1
2611507,1,6,1400,170001620143,1
2611507,1,6,1414,170001620146,1
2611507,1,6,1500,170001613275,1
2611507,1,6,1502,170001613271,16
2611507,1,6,1507,170001613282,4
2611507,1,6,1513,170001613263,2
2611507,1,6,1515,170001613277,2
2611507,1,6,1522,170001613262,2
2611507,1,6,1555,170001613278,27
2611507,1,6,1580,170001613276,4
2611507,1,6,1800,170001619602,1
2611507,1,6,1811,170001619590,1
2611507,1,6,1813,170001619580,4
2611507,1,6,1818,170001619597,93
2611507,1,6,1920,170001602576,4
2611507,1,6,1944,170001602560,33
2611507,1,6,2001,170001715428,2
2611507,1,6,2020,170001715427,1
2611507,1,6,2022,170001715431,1
2611507,1,6,2077,170001715426,1
2611507,1,6,2121,170001715592,2
2611507,1,6,2200,170001609087,85
2611507,1,6,2201,170001609084,1
2611507,1,6,2202,170001609068,3
2611507,1,6,2210,170001609070,19
2611507,1,6,2211,170001609075,7
2611507,1,6,2217,170001609078,16
2611507,1,6,2220,170001609088,2
2611507,1,6,2222,170001609080,3950
2611507,1,6,2232,170001609066,6
2611507,1,6,2233,170001609086,120
2611507,1,6,2238,170001609089,1
2611507,1,6,2244,170001609085,3
2611507,1,6,2255,170001609082,1
2611507,1,6,2288,170001609081,1
2611507,1,6,2323,170001604097,18
2611507,1,6,2800,170001634992,297
2611507,1,6,3000,170001596604,2
2611507,1,6,3003,170001596605,11
2611507,1,6,3030,170001596602,4
2611507,1,6,3333,170001718009,1
2611507,1,6,3344,170001718011,2
2611507,1,6,4000,170001619895,11
2611507,1,6,4001,170001619896,6
2611507,1,6,4004,170001619891,9
2611507,1,6,4010,170001619897,17
2611507,1,6,4011,170001619894,5
2611507,1,6,4013,170001619902,1
2611507,1,6,4019,170001619889,11
2611507,1,6,4020,170001619892,7
2611507,1,6,4040,170001619899,116
2611507,1,6,4044,170001619893,41
2611507,1,6,4333,170001609025,1645
2611507,1,6,4400,170001609134,7
2611507,1,6,4401,170001609122,11
2611507,1,6,4404,170001609113,2
2611507,1,6,4410,170001609117,3
2611507,1,6,4422,170001609116,1
2611507,1,6,4433,170001609111,26
2611507,1,6,4434,170001609124,1
2611507,1,6,4444,170001609112,14
2611507,1,6,4452,170001609131,1
2611507,1,6,4455,170001609130,2
2611507,1,6,4456,170001609114,13
2611507,1,6,4477,170001609123,1
2611507,1,6,4488,170001609135,1
2611507,1,6,4500,170001604099,119
2611507,1,6,4510,170001604107,1
2611507,1,6,4522,170001604093,2
2611507,1,6,4567,170001604106,1
2611507,1,6,5000,170001619584,45
2611507,1,6,5013,170001619582,1
2611507,1,6,5018,170001619592,1
2611507,1,6,5050,170001619581,2
2611507,1,6,5051,170001724241,6
2611507,1,6,5055,170001619595,2
2611507,1,6,5111,170001609641,5
2611507,1,6,5555,170001609929,3
2611507,1,6,6513,170001609044,1597
2611507,1,6,6540,170001609043,1
2611507,1,6,6565,170001609042,2
2611507,1,6,7024,170001610396,3
2611507,1,6,7030,170001610407,1
2611507,1,6,7040,170001610403,38
2611507,1,6,7066,170001610404,2
2611507,1,6,7070,170001610411,134
2611507,1,6,7077,170001610413,1
2611507,1,6,7700,170001610572,1
2611507,1,6,7707,170001728102,2
2611507,1,6,7710,170001610565,6
2611507,1,6,7713,170001610574,93
2611507,1,6,7731,170001610567,1
2611507,1,6,7755,170001610571,1
2611507,1,6,7777,170001610575,3
2611507,1,6,7788,170001610566,1
2611507,1,7,10,-3,14
2611507,1,7,11,-3,82
2611507,1,7,12,-3,24
2611507,1,7,13,-3,245
2611507,1,7,14,-3,10
2611507,1,7,18,-3,2
2611507,1,7,21,-3,1
2611507,1,7,22,-3,65
2611507,1,7,23,-3,2
2611507,1,7,28,-3,3
2611507,1,7,33,-3,4
2611507,1,7,36,-3,1
2611507,1,7,40,-3,44
2611507,1,7,43,-3,25
2611507,1,7,44,-3,68
2611507,1,7,45,-3,135
2611507,1,7,50,-3,2
2611507,1,7,51,-3,1
2611507,1,7,55,-3,33
2611507,1,7,65,-3,51
2611507,1,7,70,-3,5
2611507,1,7,77,-3,18
2611507,1,7,80,-3,2
2611507,1,7,90,-3,1
2611507,1,7,95,-1,787
2611507,1,7,96,-1,562
2611507,1,7,10000,170001595450,3
2611507,1,7,10123,170001595431,55
2611507,1,7,10222,170001595427,1
2611507,1,7,10232,170001595425,6
2611507,1,7,10537,170001595441,4
2611507,1,7,11000,170001618735,36
2611507,1,7,11011,170001618730,14
2611507,1,7,11022,170001618743,31
2611507,1,7,11111,170001618745,5
2611507,1,7,11115,170001618755,1
2611507,1,7,11124,170001618725,1
2611507,1,7,11211,170001618736,5
2611507,1,7,11222,170001618752,39
2611507,1,7,11456,170001618749,1
2611507,1,7,11555,170001618756,1899
2611507,1,7,11611,170001618728,5
2611507,1,7,12000,170001618932,3
2611507,1,7,12111,170001618947,1
2611507,1,7,12123,170001618941,1
2611507,1,7,12345,170001618937,19
2611507,1,7,12456,170001618926,1
2611507,1,7,13000,170001608965,5
2611507,1,7,13013,170001608966,3
2611507,1,7,13100,170001608960,21
2611507,1,7,13111,170001608981,17
2611507,1,7,13113,170001608984,27
2611507,1,7,13123,170001608977,72
2611507,1,7,13144,170001608975,8
2611507,1,7,13613,170001608980,25
2611507,1,7,13789,170001608958,6
2611507,1,7,14022,170001619979,5
2611507,1,7,18018,170001618422,1
2611507,1,7,18100,170001618409,1
2611507,1,7,18180,170001618416,1
2611507,1,7,21021,170001715594,6
2611507,1,7,22000,170001619683,2
2611507,1,7,22010,170001619693,15
2611507,1,7,22011,170001619700,2
2611507,1,7,22123,170001619717,6
2611507,1,7,22180,170001619702,1
2611507,1,7,22190,170001619701,4
2611507,1,7,22200,170001619686,2
2611507,1,7,22222,170001619685,65
2611507,1,7,22300,170001619707,11
2611507,1,7,22345,170001619697,4
2611507,1,7,22353,170001619728,5
2611507,1,7,22555,170001619684,1
2611507,1,7,22622,170001619710,9
2611507,1,7,22700,170001619691,1
2611507,1,7,22888,170001619704,4
2611507,1,7,23123,170001605494,2
2611507,1,7,23222,170001605491,2
2611507,1,7,23451,170001605480,4
2611507,1,7,28000,170001717071,11
2611507,1,7,28028,170001717072,2
2611507,1,7,36012,170001718642,1
2611507,1,7,40000,170001620388,8
2611507,1,7,40040,170001620380,23
2611507,1,7,40100,170001620395,6
2611507,1,7,40111,170001620377,2
2611507,1,7,40123,170001620371,1
2611507,1,7,40190,170001620397,17
2611507,1,7,40222,170001620369,6
2611507,1,7,40232,170001620372,6
2611507,1,7,40234,170001620384,39
2611507,1,7,40333,170001620365,3
2611507,1,7,40400,170001620364,17
2611507,1,7,40413,170001620399,1
2611507,1,7,40444,170001620394,10
2611507,1,7,40456,170001620379,39
2611507,1,7,40500,170001620385,2
2611507,1,7,40555,170001620381,8
2611507,1,7,40640,170001620382,7
2611507,1,7,40654,170001620393,3
2611507,1,7,40678,170001620387,16
2611507,1,7,40777,170001620374,4
2611507,1,7,40789,170001620376,1257
2611507,1,7,40856,170001620370,3
2611507,1,7,40888,170001620392,1
2611507,1,7,40999,170001620401,5
2611507,1,7,43333,170001608972,49
2611507,1,7,44000,170001609285,7
2611507,1,7,44044,170001609291,1
2611507,1,7,44111,170001609284,1
2611507,1,7,44123,170001609264,9
2611507,1,7,44193,170001609308,2
2611507,1,7,44222,170001609297,7
2611507,1,7,44333,170001609299,5
2611507,1,7,44444,170001609265,30
2611507,1,7,44500,170001609300,10
2611507,1,7,44555,170001609274,9
2611507,1,7,44556,170001609261,1
2611507,1,7,44600,170001609292,4
2611507,1,7,44678,170001609307,4
2611507,1,7,44777,170001609260,4
2611507,1,7,44789,170001609268,2
2611507,1,7,44999,170001609281,1
2611507,1,7,45000,170001605464,4991
2611507,1,7,45123,170001605469,2
2611507,1,7,45133,170001605478,1
2611507,1,7,45222,170001605495,1
2611507,1,7,45500,170001605468,4
2611507,1,7,45555,170001605482,14
2611507,1,7,45678,170001605490,19
2611507,1,7,45800,170001605465,2
2611507,1,7,45888,170001605471,1
2611507,1,7,45999,170001726025,1
2611507,1,7,50000,170001618395,15
2611507,1,7,50013,170001618407,5
2611507,1,7,50100,170001618403,2
2611507,1,7,50111,170001618423,1
2611507,1,7,50180,170001618417,8
2611507,1,7,50777,170001618400,1
2611507,1,7,51000,170001609852,5
2611507,1,7,51456,170001609880,2
2611507,1,7,51555,170001609868,13
2611507,1,7,51651,170001609859,18
2611507,1,7,55555,170001609931,5
2611507,1,7,65000,170001608982,1
2611507,1,7,65001,170001608968,1
2611507,1,7,65100,170001608983,6
2611507,1,7,65123,170001608952,1
2611507,1,7,65400,170001608953,6
2611507,1,7,65555,170001608957,2
2611507,1,7,65613,170001608978,1
2611507,1,7,70011,170001613436,1
2611507,1,7,70123,170001613430,2
2611507,1,7,70789,170001613440,2
2611507,1,7,70800,170001613429,3
2611507,1,7,77000,170001610738,2
2611507,1,7,77077,170001610719,5
2611507,1,7,77100,170001610727,8
2611507,1,7,77111,170001610750,1
2611507,1,7,77123,170001610741,1
2611507,1,7,77444,170001610721,1
2611507,1,7,77456,170001610723,17
2611507,1,7,77555,170001610732,27
2611507,1,7,77777,170001610753,3
2611507,1,7,77789,170001610728,1
2611507,1,7,77888,170001610714,10
2611606,1,3,14,170001618273,1732
2611606,1,3,16,170001601203,651
2611606,1,3,21,170001715590,14896
2611606,1,3,22,170001602587,219716
2611606,1,3,29,170001717342,100
2611606,1,3,35,170001613254,343
2611606,1,3,40,170001618087,143488
2611606,1,3,44,170001604111,135105
2611606,1,3,45,170001604087,222431
2611606,1,3,50,170001715331,5344
2611606,1,3,77,170001610442,170503
2611606,1,3,95,-1,46081
2611606,1,3,96,-1,81151
2611606,1,5,95,-1,95140
2611606,1,5,96,-1,117164
2611606,1,5,130,170001618130,362356
2611606,1,5,160,170001601200,4289
2611606,1,5,222,170001604083,323769
2611606,1,5,281,170001717122,3831
2611606,1,5,290,170001717466,222
2611606,1,5,444,170001609174,46693
2611606,1,5,456,170001608748,27484
2611606,1,5,500,170001613411,18458
2611606,1,5,555,170001610248,42135
2611606,1,6,10,-3,541
2611606,1,6,11,-3,855
2611606,1,6,12,-3,1074
2611606,1,6,13,-3,10911
2611606,1,6,14,-3,330
2611606,1,6,15,-3,519
2611606,1,6,16,-3,197
2611606,1,6,18,-3,305
2611606,1,6,19,-3,182
2611606,1,6,20,-3,191
2611606,1,6,21,-3,217
2611606,1,6,22,-3,5379
2611606,1,6,23,-3,482
2611606,1,6,27,-3,62
2611606,1,6,28,-3,40
2611606,1,6,29,-3,31
2611606,1,6,30,-3,517
2611606,1,6,33,-3,71
2611606,1,6,35,-3,72
2611606,1,6,36,-3,74
2611606,1,6,40,-3,7082
2611606,1,6,43,-3,272
2611606,1,6,44,-3,1259
2611606,1,6,45,-3,905
2611606,1,6,50,-3,985
2611606,1,6,51,-3,125
2611606,1,6,55,-3,298
2611606,1,6,65,-3,374
2611606,1,6,70,-3,226
2611606,1,6,77,-3,808
2611606,1,6,80,-3,44
2611606,1,6,90,-3,121
2611606,1,6,95,-1,70425
2611606,1,6,96,-1,62922
2611606,1,6,1000,170001595454,15745
2611606,1,6,1001,170001595459,4698
2611606,1,6,1003,170001595470,1658
2611606,1,6,1007,170001595461,997
2611606,1,6,1010,170001595473,6407
2611606,1,6,1011,170001595460,1532
2611606,1,6,1012,170001595468,15230
2611606,1,6,1015,170001595452,278
2611606,1,6,1018,170001595477,1907
2611606,1,6,1020,170001595465,630
2611606,1,6,1022,170001595455,1403
2611606,1,6,1023,170001595475,1468
2611606,1,6,1030,170001595464,100
2611606,1,6,1033,170001595466,7783
2611606,1,6,1040,170001595458,155
2611606,1,6,1044,170001595453,325
2611606,1,6,1045,170001595471,75
2611606,1,6,1050,170001595469,879
2611606,1,6,1055,170001595457,260
2611606,1,6,1065,170001595462,916
2611606,1,6,1077,170001595463,295
2611606,1,6,1078,170001731857,9
2611606,1,6,1088,170001595474,24
2611606,1,6,1090,170001595472,188
2611606,1,6,1099,170001595456,184
2611606,1,6,1100,170001618620,5793
2611606,1,6,1110,170001618602,927
2611606,1,6,1111,170001618611,11635
2611606,1,6,1112,170001618608,171
2611606,1,6,1113,170001618612,100
2611606,1,6,1120,170001618614,806
2611606,1,6,1122,170001618605,75908
2611606,1,6,1123,170001618603,414
2611606,1,6,1133,170001618616,1768
2611606,1,6,1136,170001618610,169
2611606,1,6,1144,170001618604,2353
2611606,1,6,1145,170001618621,122
2611606,1,6,1155,170001618609,987
2611606,1,6,1161,170001618615,10637
2611606,1,6,1166,170001618613,66
2611606,1,6,1167,170001618619,506
2611606,1,6,1170,170001618618,164
2611606,1,6,1177,170001618601,2107
2611606,1,6,1189,170001618617,252
2611606,1,6,1190,170001618622,2021
2611606,1,6,1199,170001618606,388
2611606,1,6,1200,170001618838,121
2611606,1,6,1201,170001724741,32
2611606,1,6,1202,170001618842,50
2611606,1,6,1210,170001618843,183
2611606,1,6,1211,170001618855,162
2611606,1,6,1212,170001618841,4723
2611606,1,6,1213,170001618839,72
2611606,1,6,1214,170001618854,47
2611606,1,6,1221,170001618847,168
2611606,1,6,1222,170001618844,4124
2611606,1,6,1230,170001618848,80
2611606,1,6,1232,170001618852,184
2611606,1,6,1233,170001618853,443
2611606,1,6,1234,170001618856,2170
2611606,1,6,1236,170001618846,256
2611606,1,6,1240,170001618836,395
2611606,1,6,1244,170001618850,28
2611606,1,6,1245,170001618849,124
2611606,1,6,1246,170001618851,38
2611606,1,6,1255,170001618837,2618
2611606,1,6,1266,170001724740,47
2611606,1,6,1270,170001618840,63
2611606,1,6,1274,170001724742,142
2611606,1,6,1277,170001618845,143
2611606,1,6,1300,170001609032,772
2611606,1,6,1301,170001609030,351
2611606,1,6,1303,170001609024,173
2611606,1,6,1310,170001609031,26638
2611606,1,6,1311,170001609039,2405
2611606,1,6,1313,170001609023,13879
2611606,1,6,1314,170001609028,14190
2611606,1,6,1320,170001609033,211
2611606,1,6,1331,170001609037,1855
2611606,1,6,1333,170001609029,1319
2611606,1,6,1340,170001609035,2110
2611606,1,6,1344,170001609036,634
2611606,1,6,1350,170001609041,359
2611606,1,6,1370,170001609022,88
2611606,1,6,1399,170001609040,951
2611606,1,6,1400,170001620143,20
2611606,1,6,1401,170001620142,21
2611606,1,6,1410,170001620150,12
2611606,1,6,1411,170001730140,9
2611606,1,6,1414,170001620146,502
2611606,1,6,1415,170001620144,66
2611606,1,6,1420,170001620151,117
2611606,1,6,1422,170001620140,48
2611606,1,6,1441,170001620141,57
2611606,1,6,1444,170001620149,151
2611606,1,6,1450,170001620145,19
2611606,1,6,1500,170001613275,1436
2611606,1,6,1501,170001613274,1951
2611606,1,6,1502,170001613271,1561
2611606,1,6,1505,170001613266,2776
2611606,1,6,1507,170001613282,607
2611606,1,6,1510,170001613283,806
2611606,1,6,1513,170001613263,60
2611606,1,6,1515,170001613277,10613
2611606,1,6,1516,170001613281,317
2611606,1,6,1521,170001613264,550
2611606,1,6,1522,170001613262,336
2611606,1,6,1533,170001613269,3126
2611606,1,6,1544,170001613273,702
2611606,1,6,1554,170001613279,104
2611606,1,6,1555,170001613278,4767
2611606,1,6,1565,170001613265,4690
2611606,1,6,1577,170001613268,793
2611606,1,6,1580,170001613276,4454
2611606,1,6,1588,170001613280,702
2611606,1,6,1599,170001613267,769
2611606,1,6,1606,170001602542,261
2611606,1,6,1616,170001602541,103
2611606,1,6,1800,170001619602,168
2611606,1,6,1811,170001619590,174
2611606,1,6,1813,170001619580,3424
2611606,1,6,1818,170001619597,36594
2611606,1,6,1833,170001619600,544
2611606,1,6,1850,170001619589,678
2611606,1,6,1883,170001619601,164
2611606,1,6,1888,170001619591,28
2611606,1,6,1890,170001619587,147
2611606,1,6,1900,170001602561,44
2611606,1,6,1901,170001602583,162
2611606,1,6,1907,170001602577,6
2611606,1,6,1909,170001602578,4
2611606,1,6,1911,170001602566,379
2611606,1,6,1912,170001602581,638
2611606,1,6,1917,170001602573,453
2611606,1,6,1919,170001602580,1124
2611606,1,6,1920,170001602576,188
2611606,1,6,1922,170001602568,445
2611606,1,6,1923,170001602579,1097
2611606,1,6,1929,170001602572,219
2611606,1,6,1930,170001602563,390
2611606,1,6,1933,170001602570,45
2611606,1,6,1938,170001602571,305
2611606,1,6,1940,170001602575,99
2611606,1,6,1944,170001602560,14452
2611606,1,6,1955,170001602567,23
2611606,1,6,1977,170001602562,50
2611606,1,6,1988,170001602569,88
2611606,1,6,1990,170001602565,59
2611606,1,6,1991,170001602582,541
2611606,1,6,1999,170001602574,81
2611606,1,6,2000,170001715433,102
2611606,1,6,2001,170001715428,37
2611606,1,6,2004,170001715432,34
2611606,1,6,2020,170001715427,2168
2611606,1,6,2021,170001715425,122
2611606,1,6,2022,170001715431,197
2611606,1,6,2024,170001715429,14
2611606,1,6,2076,170001715430,1
2611606,1,6,2077,170001715426,69
2611606,1,6,2100,170001715593,73
2611606,1,6,2121,170001715592,959
2611606,1,6,2200,170001609087,14687
2611606,1,6,2201,170001609084,1105
2611606,1,6,2202,170001609068,436
2611606,1,6,2204,170001609077,49
2611606,1,6,2210,170001609070,28192
2611606,1,6,2211,170001609075,2235
2611606,1,6,2212,170001609072,131
2611606,1,6,2215,170001609083,125
2611606,1,6,2217,170001609078,160
2611606,1,6,2220,170001609088,1283
2611606,1,6,2222,170001609080,68727
2611606,1,6,2224,170001609071,57
2611606,1,6,2225,170001609067,594
2611606,1,6,2230,170001609065,407
2611606,1,6,2232,170001609066,173
2611606,1,6,2233,170001609086,1007
2611606,1,6,2234,170001609076,5907
2611606,1,6,2238,170001609089,3056
