NR_TURNO,CD_MUN,NM_MUN,CD_CARGO,NR_VOTAVEL,SQ_CANDIDATO,QT_VOTOS
1,23019,AFOGADOS DA INGAZEIRA,7,10113,170001595437,1
1,23019,AFOGADOS DA INGAZEIRA,7,10122,170001595430,2
1,23019,AFOGADOS DA INGAZEIRA,7,10123,170001595431,126
1,23019,AFOGADOS DA INGAZEIRA,7,10190,170001595421,4
1,23019,AFOGADOS DA INGAZEIRA,7,10222,170001595427,3
1,23019,AFOGADOS DA INGAZEIRA,7,10610,170001595443,2
1,23019,AFOGADOS DA INGAZEIRA,7,10777,170001595432,3
1,23019,AFOGADOS DA INGAZEIRA,7,11000,170001618735,176
1,23019,AFOGADOS DA INGAZEIRA,7,11011,170001618730,1
1,23019,AFOGADOS DA INGAZEIRA,7,11022,170001618743,9
1,23019,AFOGADOS DA INGAZEIRA,7,11111,170001618745,20
1,23019,AFOGADOS DA INGAZEIRA,7,11200,170001618738,6
1,23019,AFOGADOS DA INGAZEIRA,7,11211,170001618736,3
1,23019,AFOGADOS DA INGAZEIRA,7,11222,170001618752,302
1,23019,AFOGADOS DA INGAZEIRA,7,11333,170001618753,2
1,23019,AFOGADOS DA INGAZEIRA,7,11444,170001618737,69
1,23019,AFOGADOS DA INGAZEIRA,7,11511,170001618757,2
1,23019,AFOGADOS DA INGAZEIRA,7,11555,170001618756,5
1,23019,AFOGADOS DA INGAZEIRA,7,11611,170001618728,5
1,23019,AFOGADOS DA INGAZEIRA,7,11777,170001618759,23
1,23019,AFOGADOS DA INGAZEIRA,7,11789,170001618748,3
1,23019,AFOGADOS DA INGAZEIRA,7,12012,170001618940,1
1,23019,AFOGADOS DA INGAZEIRA,7,12123,170001618941,2
1,23019,AFOGADOS DA INGAZEIRA,7,12300,170001618934,1
1,23019,AFOGADOS DA INGAZEIRA,7,12321,170001618927,1
1,23019,AFOGADOS DA INGAZEIRA,7,12333,170001618942,1
1,23019,AFOGADOS DA INGAZEIRA,7,12345,170001618937,12
1,23019,AFOGADOS DA INGAZEIRA,7,12456,170001618926,3
1,23019,AFOGADOS DA INGAZEIRA,7,12999,170001618935,2
1,23019,AFOGADOS DA INGAZEIRA,7,13000,170001608965,7
1,23019,AFOGADOS DA INGAZEIRA,7,13013,170001608966,1
1,23019,AFOGADOS DA INGAZEIRA,7,13100,170001608960,36
1,23019,AFOGADOS DA INGAZEIRA,7,13111,170001608981,9
1,23019,AFOGADOS DA INGAZEIRA,7,13113,170001608984,27
1,23019,AFOGADOS DA INGAZEIRA,7,13123,170001608977,203
1,23019,AFOGADOS DA INGAZEIRA,7,13144,170001608975,28
1,23019,AFOGADOS DA INGAZEIRA,7,13180,170001608963,7
1,23019,AFOGADOS DA INGAZEIRA,7,13444,170001608976,5
1,23019,AFOGADOS DA INGAZEIRA,7,13456,170001608961,5
1,23019,AFOGADOS DA INGAZEIRA,7,13613,170001608980,2
1,23019,AFOGADOS DA INGAZEIRA,7,13789,170001608958,4
1,23019,AFOGADOS DA INGAZEIRA,7,14222,170001619984,1
1,23019,AFOGADOS DA INGAZEIRA,7,14999,170001619987,4
1,23019,AFOGADOS DA INGAZEIRA,7,18000,170001618398,3
1,23019,AFOGADOS DA INGAZEIRA,7,18100,170001618409,5
1,23019,AFOGADOS DA INGAZEIRA,7,18111,170001618421,17
1,23019,AFOGADOS DA INGAZEIRA,7,18180,170001618416,3
1,23019,AFOGADOS DA INGAZEIRA,7,18718,170001618428,1
1,23019,AFOGADOS DA INGAZEIRA,7,18888,170001724249,2
1,23019,AFOGADOS DA INGAZEIRA,7,21000,170001715595,1
1,23019,AFOGADOS DA INGAZEIRA,7,21021,170001715594,3
1,23019,AFOGADOS DA INGAZEIRA,7,22000,170001619683,2
1,23019,AFOGADOS DA INGAZEIRA,7,22007,170001619688,5
1,23019,AFOGADOS DA INGAZEIRA,7,22010,170001619693,48
1,23019,AFOGADOS DA INGAZEIRA,7,22011,170001619700,1
1,23019,AFOGADOS DA INGAZEIRA,7,22100,170001619712,12
1,23019,AFOGADOS DA INGAZEIRA,7,22112,170001619708,1
1,23019,AFOGADOS DA INGAZEIRA,7,22122,170001619694,1
1,23019,AFOGADOS DA INGAZEIRA,7,22123,170001619717,24
1,23019,AFOGADOS DA INGAZEIRA,7,22190,170001619701,24
1,23019,AFOGADOS DA INGAZEIRA,7,22200,170001619686,1
1,23019,AFOGADOS DA INGAZEIRA,7,22222,170001619685,904
1,23019,AFOGADOS DA INGAZEIRA,7,22267,170001619724,1
1,23019,AFOGADOS DA INGAZEIRA,7,22300,170001619707,38
1,23019,AFOGADOS DA INGAZEIRA,7,22380,170001619715,1
1,23019,AFOGADOS DA INGAZEIRA,7,22444,170001619682,6
1,23019,AFOGADOS DA INGAZEIRA,7,22567,170001619726,1
1,23019,AFOGADOS DA INGAZEIRA,7,22622,170001619710,11
1,23019,AFOGADOS DA INGAZEIRA,7,22678,170001619725,2
1,23019,AFOGADOS DA INGAZEIRA,7,22822,170001619690,86
1,23019,AFOGADOS DA INGAZEIRA,7,22888,170001619704,2
1,23019,AFOGADOS DA INGAZEIRA,7,22922,170001619698,2
1,23019,AFOGADOS DA INGAZEIRA,7,22999,170001619699,5
1,23019,AFOGADOS DA INGAZEIRA,7,23023,170001605467,1
1,23019,AFOGADOS DA INGAZEIRA,7,23222,170001605491,3
1,23019,AFOGADOS DA INGAZEIRA,7,23232,170001605487,10
1,23019,AFOGADOS DA INGAZEIRA,7,23333,170001605470,1
1,23019,AFOGADOS DA INGAZEIRA,7,23423,170001605474,3
1,23019,AFOGADOS DA INGAZEIRA,7,23456,170001605481,1
1,23019,AFOGADOS DA INGAZEIRA,7,23555,170001605492,3
1,23019,AFOGADOS DA INGAZEIRA,7,23999,170001605473,4
1,23019,AFOGADOS DA INGAZEIRA,7,28000,170001717071,8
1,23019,AFOGADOS DA INGAZEIRA,7,28007,170001717063,2
1,23019,AFOGADOS DA INGAZEIRA,7,28190,170001717068,1
1,23019,AFOGADOS DA INGAZEIRA,7,35222,170001722253,2
1,23019,AFOGADOS DA INGAZEIRA,7,40000,170001620388,205
1,23019,AFOGADOS DA INGAZEIRA,7,40004,170001620373,5
1,23019,AFOGADOS DA INGAZEIRA,7,40013,170001620368,9
1,23019,AFOGADOS DA INGAZEIRA,7,40040,170001620380,4
1,23019,AFOGADOS DA INGAZEIRA,7,40100,170001620395,41
1,23019,AFOGADOS DA INGAZEIRA,7,40111,170001620377,6
1,23019,AFOGADOS DA INGAZEIRA,7,40123,170001620371,6
1,23019,AFOGADOS DA INGAZEIRA,7,40140,170001620398,4
1,23019,AFOGADOS DA INGAZEIRA,7,40156,170001620402,17
1,23019,AFOGADOS DA INGAZEIRA,7,40190,170001620397,28
1,23019,AFOGADOS DA INGAZEIRA,7,40232,170001620372,6
1,23019,AFOGADOS DA INGAZEIRA,7,40234,170001620384,29
1,23019,AFOGADOS DA INGAZEIRA,7,40400,170001620364,20
1,23019,AFOGADOS DA INGAZEIRA,7,40413,170001620399,11994
1,23019,AFOGADOS DA INGAZEIRA,7,40444,170001620394,18
1,23019,AFOGADOS DA INGAZEIRA,7,40456,170001620379,1
1,23019,AFOGADOS DA INGAZEIRA,7,40500,170001620385,5
1,23019,AFOGADOS DA INGAZEIRA,7,40540,170001620383,6
1,23019,AFOGADOS DA INGAZEIRA,7,40555,170001620381,16
1,23019,AFOGADOS DA INGAZEIRA,7,40640,170001620382,61
1,23019,AFOGADOS DA INGAZEIRA,7,40654,170001620393,13
1,23019,AFOGADOS DA INGAZEIRA,7,40678,170001620387,13
1,23019,AFOGADOS DA INGAZEIRA,7,40777,170001620374,3
1,23019,AFOGADOS DA INGAZEIRA,7,40789,170001620376,3
1,23019,AFOGADOS DA INGAZEIRA,7,40856,170001620370,2
1,23019,AFOGADOS DA INGAZEIRA,7,40888,170001620392,1
1,23019,AFOGADOS DA INGAZEIRA,7,40999,170001620401,1
1,23019,AFOGADOS DA INGAZEIRA,7,43333,170001608972,117
1,23019,AFOGADOS DA INGAZEIRA,7,43555,170001608973,6
1,23019,AFOGADOS DA INGAZEIRA,7,43643,170001608974,5
1,23019,AFOGADOS DA INGAZEIRA,7,44000,170001609285,5
1,23019,AFOGADOS DA INGAZEIRA,7,44022,170001609288,2
1,23019,AFOGADOS DA INGAZEIRA,7,44040,170001609275,1
1,23019,AFOGADOS DA INGAZEIRA,7,44044,170001609291,1
1,23019,AFOGADOS DA INGAZEIRA,7,44111,170001609284,1
1,23019,AFOGADOS DA INGAZEIRA,7,44123,170001609264,20
1,23019,AFOGADOS DA INGAZEIRA,7,44144,170001613821,136
1,23019,AFOGADOS DA INGAZEIRA,7,44193,170001609308,1
1,23019,AFOGADOS DA INGAZEIRA,7,44222,170001609297,3
1,23019,AFOGADOS DA INGAZEIRA,7,44234,170001609290,1
1,23019,AFOGADOS DA INGAZEIRA,7,44400,170001609269,1
1,23019,AFOGADOS DA INGAZEIRA,7,44440,170001609277,3
1,23019,AFOGADOS DA INGAZEIRA,7,44444,170001609265,40
1,23019,AFOGADOS DA INGAZEIRA,7,44555,170001609274,1
1,23019,AFOGADOS DA INGAZEIRA,7,44567,170001609279,2
1,23019,AFOGADOS DA INGAZEIRA,7,44613,170001609283,4
1,23019,AFOGADOS DA INGAZEIRA,7,44678,170001609307,79
1,23019,AFOGADOS DA INGAZEIRA,7,44777,170001609260,6
1,23019,AFOGADOS DA INGAZEIRA,7,45000,170001605464,52
1,23019,AFOGADOS DA INGAZEIRA,7,45111,170001605485,9
1,23019,AFOGADOS DA INGAZEIRA,7,45123,170001605469,10
1,23019,AFOGADOS DA INGAZEIRA,7,45133,170001605478,1
1,23019,AFOGADOS DA INGAZEIRA,7,45222,170001605495,4
1,23019,AFOGADOS DA INGAZEIRA,7,45245,170001605475,3
1,23019,AFOGADOS DA INGAZEIRA,7,45500,170001605468,9
1,23019,AFOGADOS DA INGAZEIRA,7,45678,170001605490,2
1,23019,AFOGADOS DA INGAZEIRA,7,45888,170001605471,2
1,23019,AFOGADOS DA INGAZEIRA,7,50000,170001618395,19
1,23019,AFOGADOS DA INGAZEIRA,7,50013,170001618407,33
1,23019,AFOGADOS DA INGAZEIRA,7,50100,170001618403,4
1,23019,AFOGADOS DA INGAZEIRA,7,50180,170001618417,33
1,23019,AFOGADOS DA INGAZEIRA,7,50444,170001724245,1
1,23019,AFOGADOS DA INGAZEIRA,7,50777,170001618400,1
1,23019,AFOGADOS DA INGAZEIRA,7,51000,170001609852,7
1,23019,AFOGADOS DA INGAZEIRA,7,51232,170001609856,2
1,23019,AFOGADOS DA INGAZEIRA,7,51422,170001609865,1
1,23019,AFOGADOS DA INGAZEIRA,7,51444,170001609851,3
1,23019,AFOGADOS DA INGAZEIRA,7,51500,170001609884,3
1,23019,AFOGADOS DA INGAZEIRA,7,51551,170001609867,1
1,23019,AFOGADOS DA INGAZEIRA,7,51555,170001609868,6
1,23019,AFOGADOS DA INGAZEIRA,7,51651,170001609859,141
1,23019,AFOGADOS DA INGAZEIRA,7,51789,170001609864,14
1,23019,AFOGADOS DA INGAZEIRA,7,55555,170001609931,7
1,23019,AFOGADOS DA INGAZEIRA,7,65113,170001608956,1
1,23019,AFOGADOS DA INGAZEIRA,7,65123,170001608952,1049
1,23019,AFOGADOS DA INGAZEIRA,7,65400,170001608953,4
1,23019,AFOGADOS DA INGAZEIRA,7,65555,170001608957,1
1,23019,AFOGADOS DA INGAZEIRA,7,65613,170001608978,20
1,23019,AFOGADOS DA INGAZEIRA,7,70123,170001613430,4
1,23019,AFOGADOS DA INGAZEIRA,7,77000,170001610738,15
1,23019,AFOGADOS DA INGAZEIRA,7,77055,170001610739,6
1,23019,AFOGADOS DA INGAZEIRA,7,77100,170001610727,5
1,23019,AFOGADOS DA INGAZEIRA,7,77111,170001610750,76
1,23019,AFOGADOS DA INGAZEIRA,7,77122,170001610751,1
1,23019,AFOGADOS DA INGAZEIRA,7,77123,170001610741,85
1,23019,AFOGADOS DA INGAZEIRA,7,77133,170001610733,12
1,23019,AFOGADOS DA INGAZEIRA,7,77137,170001610752,1
1,23019,AFOGADOS DA INGAZEIRA,7,77444,170001610721,3
1,23019,AFOGADOS DA INGAZEIRA,7,77456,170001610723,8
1,23019,AFOGADOS DA INGAZEIRA,7,77555,170001610732,5
1,23019,AFOGADOS DA INGAZEIRA,7,77699,170001610731,2
1,23019,AFOGADOS DA INGAZEIRA,7,77700,170001610742,1
1,23019,AFOGADOS DA INGAZEIRA,7,77710,170001610718,2
1,23019,AFOGADOS DA INGAZEIRA,7,77770,170001610745,1574
1,23019,AFOGADOS DA INGAZEIRA,7,77777,170001610753,33
1,23019,AFOGADOS DA INGAZEIRA,7,77999,170001610743,1
1,23019,AFOGADOS DA INGAZEIRA,7,80180,170001600158,1
1,23027,LAGOA DO CARRO,3,14,170001618273,11
1,23027,LAGOA DO CARRO,3,16,170001601203,1
1,23027,LAGOA DO CARRO,3,21,170001715590,17
1,23027,LAGOA DO CARRO,3,22,170001602587,1532
1,23027,LAGOA DO CARRO,3,35,170001613254,1
1,23027,LAGOA DO CARRO,3,40,170001618087,2276
1,23027,LAGOA DO CARRO,3,44,170001604111,1466
1,23027,LAGOA DO CARRO,3,45,170001604087,2496
1,23027,LAGOA DO CARRO,3,50,170001715331,3
1,23027,LAGOA DO CARRO,3,77,170001610442,3004
1,23027,LAGOA DO CARRO,3,95,-1,474
1,23027,LAGOA DO CARRO,3,96,-1,1092
1,23027,LAGOA DO CARRO,5,95,-1,1004
1,23027,LAGOA DO CARRO,5,96,-1,1507
1,23027,LAGOA DO CARRO,5,130,170001618130,3610
1,23027,LAGOA DO CARRO,5,160,170001601200,14
1,23027,LAGOA DO CARRO,5,222,170001604083,2391
1,23027,LAGOA DO CARRO,5,281,170001717122,22
1,23027,LAGOA DO CARRO,5,290,170001717466,1
1,23027,LAGOA DO CARRO,5,444,170001609174,376
1,23027,LAGOA DO CARRO,5,456,170001608748,378
1,23027,LAGOA DO CARRO,5,500,170001613411,30
1,23027,LAGOA DO CARRO,5,555,170001610248,3040
1,23027,LAGOA DO CARRO,6,10,-3,16
1,23027,LAGOA DO CARRO,6,11,-3,13
1,23027,LAGOA DO CARRO,6,12,-3,15
1,23027,LAGOA DO CARRO,6,13,-3,64
1,23027,LAGOA DO CARRO,6,14,-3,7
1,23027,LAGOA DO CARRO,6,15,-3,4
1,23027,LAGOA DO CARRO,6,18,-3,5
1,23027,LAGOA DO CARRO,6,19,-3,8
1,23027,LAGOA DO CARRO,6,20,-3,1
1,23027,LAGOA DO CARRO,6,22,-3,28
1,23027,LAGOA DO CARRO,6,23,-3,3
1,23027,LAGOA DO CARRO,6,30,-3,2
1,23027,LAGOA DO CARRO,6,33,-3,1
1,23027,LAGOA DO CARRO,6,35,-3,1
1,23027,LAGOA DO CARRO,6,40,-3,100
1,23027,LAGOA DO CARRO,6,43,-3,4
1,23027,LAGOA DO CARRO,6,44,-3,22
1,23027,LAGOA DO CARRO,6,45,-3,15
1,23027,LAGOA DO CARRO,6,50,-3,2
1,23027,LAGOA DO CARRO,6,55,-3,6
1,23027,LAGOA DO CARRO,6,70,-3,5
1,23027,LAGOA DO CARRO,6,77,-3,12
1,23027,LAGOA DO CARRO,6,90,-3,3
1,23027,LAGOA DO CARRO,6,95,-1,606
1,23027,LAGOA DO CARRO,6,96,-1,540
1,23027,LAGOA DO CARRO,6,1000,170001595454,2609
1,23027,LAGOA DO CARRO,6,1001,170001595459,4
1,23027,LAGOA DO CARRO,6,1003,170001595470,1
1,23027,LAGOA DO CARRO,6,1007,170001595461,5
1,23027,LAGOA DO CARRO,6,1010,170001595473,31
1,23027,LAGOA DO CARRO,6,1012,170001595468,147
1,23027,LAGOA DO CARRO,6,1015,170001595452,1
1,23027,LAGOA DO CARRO,6,1020,170001595465,1
1,23027,LAGOA DO CARRO,6,1022,170001595455,3
1,23027,LAGOA DO CARRO,6,1023,170001595475,1
1,23027,LAGOA DO CARRO,6,1030,170001595464,1
1,23027,LAGOA DO CARRO,6,1033,170001595466,41
1,23027,LAGOA DO CARRO,6,1044,170001595453,1
1,23027,LAGOA DO CARRO,6,1045,170001595471,2
1,23027,LAGOA DO CARRO,6,1050,170001595469,2
1,23027,LAGOA DO CARRO,6,1055,170001595457,1
1,23027,LAGOA DO CARRO,6,1077,170001595463,6
1,23027,LAGOA DO CARRO,6,1090,170001595472,1
1,23027,LAGOA DO CARRO,6,1100,170001618620,15
1,23027,LAGOA DO CARRO,6,1111,170001618611,87
1,23027,LAGOA DO CARRO,6,1112,170001618608,3
1,23027,LAGOA DO CARRO,6,1113,170001618612,1
1,23027,LAGOA DO CARRO,6,1120,170001618614,11
1,23027,LAGOA DO CARRO,6,1122,170001618605,569
1,23027,LAGOA DO CARRO,6,1123,170001618603,7
1,23027,LAGOA DO CARRO,6,1133,170001618616,1
1,23027,LAGOA DO CARRO,6,1144,170001618604,1
1,23027,LAGOA DO CARRO,6,1145,170001618621,1
1,23027,LAGOA DO CARRO,6,1155,170001618609,5
1,23027,LAGOA DO CARRO,6,1161,170001618615,49
1,23027,LAGOA DO CARRO,6,1167,170001618619,1
1,23027,LAGOA DO CARRO,6,1177,170001618601,2
1,23027,LAGOA DO CARRO,6,1189,170001618617,1
1,23027,LAGOA DO CARRO,6,1190,170001618622,18
1,23027,LAGOA DO CARRO,6,1199,170001618606,2
1,23027,LAGOA DO CARRO,6,1200,170001618838,2
1,23027,LAGOA DO CARRO,6,1202,170001618842,2
1,23027,LAGOA DO CARRO,6,1210,170001618843,1
1,23027,LAGOA DO CARRO,6,1212,170001618841,1
1,23027,LAGOA DO CARRO,6,1213,170001618839,1
1,23027,LAGOA DO CARRO,6,1214,170001618854,2
1,23027,LAGOA DO CARRO,6,1221,170001618847,1
1,23027,LAGOA DO CARRO,6,1222,170001618844,4
1,23027,LAGOA DO CARRO,6,1232,170001618852,1
1,23027,LAGOA DO CARRO,6,1234,170001618856,7
1,23027,LAGOA DO CARRO,6,1236,170001618846,1
1,23027,LAGOA DO CARRO,6,1240,170001618836,161
1,23027,LAGOA DO CARRO,6,1244,170001618850,2
1,23027,LAGOA DO CARRO,6,1245,170001618849,1
1,23027,LAGOA DO CARRO,6,1255,170001618837,2
1,23027,LAGOA DO CARRO,6,1300,170001609032,5
1,23027,LAGOA DO CARRO,6,1301,170001609030,3
1,23027,LAGOA DO CARRO,6,1310,170001609031,44
1,23027,LAGOA DO CARRO,6,1311,170001609039,8
1,23027,LAGOA DO CARRO,6,1313,170001609023,35
1,23027,LAGOA DO CARRO,6,1314,170001609028,246
1,23027,LAGOA DO CARRO,6,1331,170001609037,5
1,23027,LAGOA DO CARRO,6,1333,170001609029,25
1,23027,LAGOA DO CARRO,6,1340,170001609035,2
1,23027,LAGOA DO CARRO,6,1344,170001609036,3
1,23027,LAGOA DO CARRO,6,1350,170001609041,1
1,23027,LAGOA DO CARRO,6,1400,170001620143,2
1,23027,LAGOA DO CARRO,6,1414,170001620146,3
1,23027,LAGOA DO CARRO,6,1444,170001620149,1
1,23027,LAGOA DO CARRO,6,1500,170001613275,5
1,23027,LAGOA DO CARRO,6,1501,170001613274,1
1,23027,LAGOA DO CARRO,6,1502,170001613271,4
1,23027,LAGOA DO CARRO,6,1507,170001613282,1
1,23027,LAGOA DO CARRO,6,1510,170001613283,1
1,23027,LAGOA DO CARRO,6,1515,170001613277,27
1,23027,LAGOA DO CARRO,6,1533,170001613269,3
1,23027,LAGOA DO CARRO,6,1555,170001613278,461
1,23027,LAGOA DO CARRO,6,1565,170001613265,5
1,23027,LAGOA DO CARRO,6,1580,170001613276,21
1,23027,LAGOA DO CARRO,6,1616,170001602541,2
1,23027,LAGOA DO CARRO,6,1813,170001619580,2
1,23027,LAGOA DO CARRO,6,1818,170001619597,187
1,23027,LAGOA DO CARRO,6,1888,170001619591,2
1,23027,LAGOA DO CARRO,6,1890,170001619587,1
1,23027,LAGOA DO CARRO,6,1911,170001602566,2
1,23027,LAGOA DO CARRO,6,1917,170001602573,1
1,23027,LAGOA DO CARRO,6,1919,170001602580,735
1,23027,LAGOA DO CARRO,6,1920,170001602576,1
1,23027,LAGOA DO CARRO,6,1923,170001602579,2
1,23027,LAGOA DO CARRO,6,1938,170001602571,3
1,23027,LAGOA DO CARRO,6,1940,170001602575,2
1,23027,LAGOA DO CARRO,6,1944,170001602560,30
1,23027,LAGOA DO CARRO,6,1977,170001602562,1
1,23027,LAGOA DO CARRO,6,1991,170001602582,2
1,23027,LAGOA DO CARRO,6,1999,170001602574,1
1,23027,LAGOA DO CARRO,6,2000,170001715433,1
1,23027,LAGOA DO CARRO,6,2004,170001715432,1
1,23027,LAGOA DO CARRO,6,2020,170001715427,2
1,23027,LAGOA DO CARRO,6,2022,170001715431,1
1,23027,LAGOA DO CARRO,6,2121,170001715592,1
1,23027,LAGOA DO CARRO,6,2200,170001609087,182
1,23027,LAGOA DO CARRO,6,2201,170001609084,6
1,23027,LAGOA DO CARRO,6,2202,170001609068,35
1,23027,LAGOA DO CARRO,6,2210,170001609070,118
1,23027,LAGOA DO CARRO,6,2211,170001609075,17
1,23027,LAGOA DO CARRO,6,2220,170001609088,9
1,23027,LAGOA DO CARRO,6,2222,170001609080,116
1,23027,LAGOA DO CARRO,6,2225,170001609067,3
1,23027,LAGOA DO CARRO,6,2230,170001609065,1
1,23027,LAGOA DO CARRO,6,2232,170001609066,1
1,23027,LAGOA DO CARRO,6,2233,170001609086,61
1,23027,LAGOA DO CARRO,6,2234,170001609076,23
1,23027,LAGOA DO CARRO,6,2238,170001609089,25
1,23027,LAGOA DO CARRO,6,2244,170001609085,6
1,23027,LAGOA DO CARRO,6,2255,170001609082,2
1,23027,LAGOA DO CARRO,6,2270,170001609079,2
1,23027,LAGOA DO CARRO,6,2290,170001609069,5
1,23027,LAGOA DO CARRO,6,2323,170001604097,63
1,23027,LAGOA DO CARRO,6,2744,170001723362,1
1,23027,LAGOA DO CARRO,6,2799,170001723357,1
1,23027,LAGOA DO CARRO,6,2800,170001634992,50
1,23027,LAGOA DO CARRO,6,2812,170001634994,3
1,23027,LAGOA DO CARRO,6,2882,170001634990,1
1,23027,LAGOA DO CARRO,6,3030,170001596602,1
1,23027,LAGOA DO CARRO,6,3033,170001596600,1
1,23027,LAGOA DO CARRO,6,3300,170001718013,2
1,23027,LAGOA DO CARRO,6,3322,170001718006,1
1,23027,LAGOA DO CARRO,6,3345,170001718030,1
1,23027,LAGOA DO CARRO,6,3350,170001718025,1
1,23027,LAGOA DO CARRO,6,3355,170001718008,4
1,23027,LAGOA DO CARRO,6,3365,170001718024,6
1,23027,LAGOA DO CARRO,6,4000,170001619895,5
1,23027,LAGOA DO CARRO,6,4001,170001619896,13
1,23027,LAGOA DO CARRO,6,4004,170001619891,33
1,23027,LAGOA DO CARRO,6,4010,170001619897,23
1,23027,LAGOA DO CARRO,6,4011,170001619894,61
1,23027,LAGOA DO CARRO,6,4013,170001619902,1
1,23027,LAGOA DO CARRO,6,4019,170001619889,76
1,23027,LAGOA DO CARRO,6,4020,170001619892,65
1,23027,LAGOA DO CARRO,6,4040,170001619899,1279
1,23027,LAGOA DO CARRO,6,4044,170001619893,49
1,23027,LAGOA DO CARRO,6,4046,170001619901,2
1,23027,LAGOA DO CARRO,6,4333,170001609025,212
1,23027,LAGOA DO CARRO,6,4400,170001609134,2
1,23027,LAGOA DO CARRO,6,4401,170001609122,1
1,23027,LAGOA DO CARRO,6,4404,170001609113,15
1,23027,LAGOA DO CARRO,6,4411,170001609132,3
1,23027,LAGOA DO CARRO,6,4414,170001738823,1
1,23027,LAGOA DO CARRO,6,4417,170001609119,2
1,23027,LAGOA DO CARRO,6,4420,170001609120,97
1,23027,LAGOA DO CARRO,6,4422,170001609116,15
1,23027,LAGOA DO CARRO,6,4432,170001609125,2
1,23027,LAGOA DO CARRO,6,4433,170001609111,14
1,23027,LAGOA DO CARRO,6,4444,170001609112,97
1,23027,LAGOA DO CARRO,6,4445,170001609128,132
1,23027,LAGOA DO CARRO,6,4452,170001609131,1289
1,23027,LAGOA DO CARRO,6,4455,170001609130,4
1,23027,LAGOA DO CARRO,6,4456,170001609114,7
1,23027,LAGOA DO CARRO,6,4466,170001609126,6
1,23027,LAGOA DO CARRO,6,4474,170001609133,1
1,23027,LAGOA DO CARRO,6,4477,170001609123,6
1,23027,LAGOA DO CARRO,6,4499,170001609121,2
1,23027,LAGOA DO CARRO,6,4510,170001604107,3
1,23027,LAGOA DO CARRO,6,4522,170001604093,7
1,23027,LAGOA DO CARRO,6,4533,170001604105,1
1,23027,LAGOA DO CARRO,6,4545,170001604098,8
1,23027,LAGOA DO CARRO,6,4567,170001604106,3
1,23027,LAGOA DO CARRO,6,4577,170001604092,78
1,23027,LAGOA DO CARRO,6,5000,170001619584,54
1,23027,LAGOA DO CARRO,6,5013,170001619582,3
1,23027,LAGOA DO CARRO,6,5025,170001619594,2
1,23027,LAGOA DO CARRO,6,5051,170001724241,15
1,23027,LAGOA DO CARRO,6,5065,170001619585,1
1,23027,LAGOA DO CARRO,6,5088,170001619586,2
1,23027,LAGOA DO CARRO,6,5111,170001609641,1
1,23027,LAGOA DO CARRO,6,5555,170001609929,5
1,23027,LAGOA DO CARRO,6,6513,170001609044,22
1,23027,LAGOA DO CARRO,6,7000,170001610405,3
1,23027,LAGOA DO CARRO,6,7001,170001610410,1
1,23027,LAGOA DO CARRO,6,7007,170001610408,29
1,23027,LAGOA DO CARRO,6,7017,170001610394,1
1,23027,LAGOA DO CARRO,6,7022,170001610412,1
1,23027,LAGOA DO CARRO,6,7024,170001610396,6
1,23027,LAGOA DO CARRO,6,7028,170001610406,2
1,23027,LAGOA DO CARRO,6,7033,170001610397,1
1,23027,LAGOA DO CARRO,6,7040,170001610403,45
1,23027,LAGOA DO CARRO,6,7050,170001610398,4
1,23027,LAGOA DO CARRO,6,7066,170001610404,2
1,23027,LAGOA DO CARRO,6,7070,170001610411,15
1,23027,LAGOA DO CARRO,6,7077,170001610413,12
1,23027,LAGOA DO CARRO,6,7700,170001610572,3
1,23027,LAGOA DO CARRO,6,7707,170001728102,1
1,23027,LAGOA DO CARRO,6,7713,170001610574,134
1,23027,LAGOA DO CARRO,6,7755,170001610571,22
1,23027,LAGOA DO CARRO,6,7777,170001610575,423
1,23027,LAGOA DO CARRO,6,7788,170001610566,1
1,23027,LAGOA DO CARRO,6,8080,170001600160,3
1,23027,LAGOA DO CARRO,7,10,-3,44
1,23027,LAGOA DO CARRO,7,11,-3,20
1,23027,LAGOA DO CARRO,7,12,-3,11
1,23027,LAGOA DO CARRO,7,13,-3,188
1,23027,LAGOA DO CARRO,7,14,-3,6
1,23027,LAGOA DO CARRO,7,18,-3,1
1,23027,LAGOA DO CARRO,7,21,-3,2
1,23027,LAGOA DO CARRO,7,22,-3,49
1,23027,LAGOA DO CARRO,7,23,-3,4
1,23027,LAGOA DO CARRO,7,40,-3,164
1,23027,LAGOA DO CARRO,7,43,-3,8
1,23027,LAGOA DO CARRO,7,44,-3,53
1,23027,LAGOA DO CARRO,7,45,-3,61
1,23027,LAGOA DO CARRO,7,50,-3,1
1,23027,LAGOA DO CARRO,7,51,-3,1
1,23027,LAGOA DO CARRO,7,55,-3,119
1,23027,LAGOA DO CARRO,7,65,-3,4
1,23027,LAGOA DO CARRO,7,70,-3,10
1,23027,LAGOA DO CARRO,7,77,-3,67
1,23027,LAGOA DO CARRO,7,90,-3,1
1,23027,LAGOA DO CARRO,7,95,-1,760
1,23027,LAGOA DO CARRO,7,96,-1,643
1,23027,LAGOA DO CARRO,7,10000,170001595450,56
1,23027,LAGOA DO CARRO,7,10122,170001595430,3
1,23027,LAGOA DO CARRO,7,10123,170001595431,132
1,23027,LAGOA DO CARRO,7,10192,170001595429,17
