NR_TURNO,CD_MUN,CD_CARGO,NR_VOTAVEL,QT_VOTOS
1,2601409,6,22,2147
1,2601409,6,23,320
1,2601409,6,27,3
1,2601409,6,28,98
1,2601409,6,30,197
1,2601409,6,33,14
1,2601409,6,35,2
1,2601409,6,36,6
1,2601409,6,40,757
1,2601409,6,43,768
1,2601409,6,44,1440
1,2601409,6,45,19
1,2601409,6,50,203
1,2601409,6,51,37
1,2601409,6,55,19
1,2601409,6,65,66
1,2601409,6,70,240
1,2601409,6,77,1378
1,2601409,6,80,4
1,2601409,6,90,3
1,2601409,7,10,2848
1,2601409,7,11,2129
1,2601409,7,12,130
1,2601409,7,13,1515
1,2601409,7,14,22
1,2601409,7,16,3
1,2601409,7,18,239
1,2601409,7,21,9
1,2601409,7,22,1017
1,2601409,7,23,40
1,2601409,7,27,5
1,2601409,7,28,34
1,2601409,7,33,3
1,2601409,7,35,3
1,2601409,7,36,13
1,2601409,7,40,9695
1,2601409,7,43,226
1,2601409,7,44,971
1,2601409,7,45,291
1,2601409,7,50,113
1,2601409,7,51,57
1,2601409,7,55,158
1,2601409,7,65,92
1,2601409,7,70,30
1,2601409,7,77,1019
1,2601409,7,80,1
1,2601409,7,90,3
1,2601508,3,14,11
1,2601508,3,21,2
1,2601508,3,22,826
1,2601508,3,40,2472
1,2601508,3,44,203
1,2601508,3,45,1586
1,2601508,3,50,2
1,2601508,3,77,1472
1,2601508,5,13,3805
1,2601508,5,16,13
1,2601508,5,22,1173
1,2601508,5,28,5
1,2601508,5,44,34
1,2601508,5,45,241
1,2601508,5,50,4
1,2601508,5,55,650
1,2601508,6,10,3484
1,2601508,6,11,164
1,2601508,6,12,87
1,2601508,6,13,132
1,2601508,6,14,5
1,2601508,6,15,46
1,2601508,6,18,89
1,2601508,6,19,19
1,2601508,6,20,5
1,2601508,6,21,1
1,2601508,6,22,608
1,2601508,6,23,46
1,2601508,6,28,102
1,2601508,6,30,1
1,2601508,6,33,3
1,2601508,6,40,159
1,2601508,6,43,883
1,2601508,6,44,708
1,2601508,6,45,12
1,2601508,6,50,22
1,2601508,6,51,20
1,2601508,6,55,7
1,2601508,6,65,3
1,2601508,6,70,82
1,2601508,6,77,56
1,2601508,6,80,6
1,2601508,6,90,1
1,2601508,7,10,79
1,2601508,7,11,218
1,2601508,7,12,37
1,2601508,7,13,319
1,2601508,7,14,4
1,2601508,7,16,1
1,2601508,7,18,10
1,2601508,7,21,1
1,2601508,7,22,597
1,2601508,7,23,54
1,2601508,7,27,3
1,2601508,7,28,5
1,2601508,7,36,7
1,2601508,7,40,4473
1,2601508,7,43,241
1,2601508,7,44,121
1,2601508,7,45,63
1,2601508,7,50,23
1,2601508,7,51,275
1,2601508,7,55,38
1,2601508,7,65,12
1,2601508,7,70,20
1,2601508,7,77,83
1,2601508,7,80,1
1,2601508,7,90,1
1,2601607,3,14,10
1,2601607,3,16,5
1,2601607,3,21,7
1,2601607,3,22,386
1,2601607,3,29,1
1,2601607,3,35,1
1,2601607,3,40,1153
1,2601607,3,44,6006
1,2601607,3,45,197
1,2601607,3,50,5
1,2601607,3,77,2985
1,2601607,5,13,3422
1,2601607,5,16,36
1,2601607,5,22,1073
1,2601607,5,28,8
1,2601607,5,29,1
1,2601607,5,44,3228
1,2601607,5,45,281
1,2601607,5,50,21
1,2601607,5,55,2229
1,2601607,6,10,254
1,2601607,6,11,1994
1,2601607,6,12,48
1,2601607,6,13,518
1,2601607,6,14,22
1,2601607,6,15,20
1,2601607,6,16,30
1,2601607,6,18,126
1,2601607,6,19,23
1,2601607,6,20,5
1,2601607,6,21,5
1,2601607,6,22,281
1,2601607,6,23,10
1,2601607,6,28,91
1,2601607,6,30,22
1,2601607,6,33,7
1,2601607,6,36,184
1,2601607,6,40,2145
1,2601607,6,43,7
1,2601607,6,44,4644
1,2601607,6,45,29
1,2601607,6,50,46
1,2601607,6,51,3
1,2601607,6,55,11
1,2601607,6,65,6
1,2601607,6,70,89
1,2601607,6,77,796
1,2601607,6,80,6
1,2601607,6,90,2
1,2601607,7,10,101
1,2601607,7,11,1277
1,2601607,7,12,25
1,2601607,7,13,458
1,2601607,7,14,15
1,2601607,7,16,1
1,2601607,7,18,55
1,2601607,7,21,3
1,2601607,7,22,163
1,2601607,7,23,5
1,2601607,7,28,6
1,2601607,7,33,3
1,2601607,7,35,55
1,2601607,7,36,4
1,2601607,7,40,1324
1,2601607,7,43,85
1,2601607,7,44,545
1,2601607,7,45,241
1,2601607,7,50,20
1,2601607,7,51,93
1,2601607,7,55,156
1,2601607,7,65,64
1,2601607,7,70,15
1,2601607,7,77,6711
1,2601706,3,14,76
1,2601706,3,16,10
1,2601706,3,21,82
1,2601706,3,22,4826
1,2601706,3,29,1
1,2601706,3,35,3
1,2601706,3,40,5582
1,2601706,3,44,10227
1,2601706,3,45,9557
1,2601706,3,50,71
1,2601706,3,77,8830
1,2601706,5,13,15507
1,2601706,5,16,45
1,2601706,5,22,9344
1,2601706,5,28,55
1,2601706,5,29,5
1,2601706,5,44,2709
1,2601706,5,45,1382
1,2601706,5,50,303
1,2601706,5,55,4513
1,2601706,6,10,1261
1,2601706,6,11,849
1,2601706,6,12,523
1,2601706,6,13,2167
1,2601706,6,14,44
1,2601706,6,15,2101
1,2601706,6,16,2
1,2601706,6,18,1536
1,2601706,6,19,1142
1,2601706,6,20,31
1,2601706,6,21,12
1,2601706,6,22,2384
1,2601706,6,23,1054
1,2601706,6,27,2
1,2601706,6,28,597
1,2601706,6,30,16
1,2601706,6,33,37
1,2601706,6,36,15
1,2601706,6,40,4139
1,2601706,6,43,115
1,2601706,6,44,18927
1,2601706,6,45,80
1,2601706,6,50,296
1,2601706,6,51,114
1,2601706,6,55,48
1,2601706,6,65,858
1,2601706,6,70,290
1,2601706,6,77,2523
1,2601706,6,80,16
1,2601706,6,90,8
1,2601706,7,10,671
1,2601706,7,11,2114
1,2601706,7,12,318
1,2601706,7,13,2680
1,2601706,7,14,36
1,2601706,7,16,6
1,2601706,7,18,3088
1,2601706,7,21,14
1,2601706,7,22,2598
1,2601706,7,23,194
1,2601706,7,27,7
1,2601706,7,28,131
1,2601706,7,29,1
1,2601706,7,33,9
1,2601706,7,35,4
1,2601706,7,36,243
1,2601706,7,40,5093
1,2601706,7,43,419
1,2601706,7,44,8752
1,2601706,7,45,3981
1,2601706,7,50,115
1,2601706,7,51,688
1,2601706,7,55,386
1,2601706,7,65,538
1,2601706,7,70,196
1,2601706,7,77,7491
1,2601706,7,80,14
1,2601706,7,90,6
1,2601805,3,14,9
1,2601805,3,16,1
1,2601805,3,21,1
1,2601805,3,22,257
1,2601805,3,35,2
1,2601805,3,40,2281
1,2601805,3,44,994
1,2601805,3,45,224
1,2601805,3,50,1
1,2601805,3,77,2562
1,2601805,5,13,2558
1,2601805,5,16,2
1,2601805,5,22,418
1,2601805,5,44,589
1,2601805,5,45,16
1,2601805,5,50,3
1,2601805,5,55,2557
1,2601805,6,10,2368
1,2601805,6,11,879
1,2601805,6,12,81
1,2601805,6,13,130
1,2601805,6,14,8
1,2601805,6,15,30
1,2601805,6,16,1
1,2601805,6,18,12
1,2601805,6,19,24
1,2601805,6,20,1
1,2601805,6,21,2
1,2601805,6,22,261
1,2601805,6,23,4
1,2601805,6,27,1
1,2601805,6,28,34
1,2601805,6,30,3
1,2601805,6,33,1
1,2601805,6,35,2
1,2601805,6,36,3
1,2601805,6,40,257
1,2601805,6,43,3
1,2601805,6,44,625
1,2601805,6,45,10
1,2601805,6,50,10
1,2601805,6,51,2
1,2601805,6,55,11
1,2601805,6,65,758
1,2601805,6,70,1384
1,2601805,6,77,149
1,2601805,6,90,2
1,2601805,7,10,80
1,2601805,7,11,780
1,2601805,7,12,21
1,2601805,7,13,304
1,2601805,7,14,10
1,2601805,7,18,15
1,2601805,7,21,2
1,2601805,7,22,138
1,2601805,7,23,8
1,2601805,7,28,1
1,2601805,7,33,5
1,2601805,7,35,1
1,2601805,7,40,2397
1,2601805,7,43,41
1,2601805,7,44,576
1,2601805,7,45,33
1,2601805,7,50,3
1,2601805,7,51,53
1,2601805,7,55,211
1,2601805,7,65,23
1,2601805,7,70,26
1,2601805,7,77,2298
1,2601805,7,90,1
1,2601904,3,14,21
1,2601904,3,16,4
1,2601904,3,21,109
1,2601904,3,22,3714
1,2601904,3,40,3878
1,2601904,3,44,5692
1,2601904,3,45,11888
1,2601904,3,50,27
1,2601904,3,77,6802
1,2601904,5,13,14016
1,2601904,5,16,35
1,2601904,5,22,7726
1,2601904,5,28,25
1,2601904,5,29,5
1,2601904,5,44,1707
1,2601904,5,45,883
1,2601904,5,50,194
1,2601904,5,55,2562
1,2601904,6,10,1853
1,2601904,6,11,1462
1,2601904,6,12,4107
1,2601904,6,13,1912
1,2601904,6,14,43
1,2601904,6,15,755
1,2601904,6,16,2
1,2601904,6,18,2428
1,2601904,6,19,554
1,2601904,6,20,18
1,2601904,6,21,65
1,2601904,6,22,2466
1,2601904,6,23,166
1,2601904,6,27,5
1,2601904,6,28,313
1,2601904,6,29,1
1,2601904,6,30,28
1,2601904,6,33,13
1,2601904,6,35,2
1,2601904,6,36,50
1,2601904,6,40,5019
1,2601904,6,43,398
1,2601904,6,44,8435
1,2601904,6,45,162
1,2601904,6,50,376
1,2601904,6,51,115
1,2601904,6,55,50
1,2601904,6,65,382
1,2601904,6,70,874
1,2601904,6,77,439
1,2601904,6,80,11
1,2601904,6,90,10
1,2601904,7,10,322
1,2601904,7,11,2406
1,2601904,7,12,529
1,2601904,7,13,2620
1,2601904,7,14,28
1,2601904,7,16,4
1,2601904,7,18,219
1,2601904,7,21,876
1,2601904,7,22,2645
1,2601904,7,23,153
1,2601904,7,27,44
1,2601904,7,28,82
1,2601904,7,33,11
1,2601904,7,35,8
1,2601904,7,36,253
1,2601904,7,40,6339
1,2601904,7,43,991
1,2601904,7,44,2801
1,2601904,7,45,1169
1,2601904,7,50,200
1,2601904,7,51,4753
1,2601904,7,55,217
1,2601904,7,65,633
1,2601904,7,70,92
1,2601904,7,77,3939
1,2601904,7,80,11
1,2601904,7,90,6
1,2602001,3,14,22
1,2602001,3,16,4
1,2602001,3,21,8
1,2602001,3,22,613
1,2602001,3,35,2
1,2602001,3,40,6519
1,2602001,3,44,4915
1,2602001,3,45,890
1,2602001,3,50,8
1,2602001,3,77,4637
1,2602001,5,13,8823
1,2602001,5,16,10
1,2602001,5,22,881
1,2602001,5,28,3
1,2602001,5,44,3783
1,2602001,5,45,939
1,2602001,5,50,13
1,2602001,5,55,2294
1,2602001,6,10,642
1,2602001,6,11,498
1,2602001,6,12,168
1,2602001,6,13,1047
1,2602001,6,14,25
1,2602001,6,15,520
1,2602001,6,16,3
1,2602001,6,18,103
1,2602001,6,19,471
1,2602001,6,20,25
1,2602001,6,21,3
1,2602001,6,22,377
1,2602001,6,23,11
1,2602001,6,28,178
1,2602001,6,30,12
1,2602001,6,33,8
1,2602001,6,35,1
1,2602001,6,36,2
1,2602001,6,40,8638
1,2602001,6,43,430
1,2602001,6,44,4666
1,2602001,6,45,57
1,2602001,6,50,33
1,2602001,6,51,13
1,2602001,6,55,21
1,2602001,6,65,204
1,2602001,6,70,357
1,2602001,6,77,432
1,2602001,6,90,2
1,2602001,7,10,124
1,2602001,7,11,2638
1,2602001,7,12,53
1,2602001,7,13,1357
1,2602001,7,14,26
1,2602001,7,16,6
1,2602001,7,18,15
1,2602001,7,21,2
1,2602001,7,22,325
1,2602001,7,23,16
1,2602001,7,27,6
1,2602001,7,28,5
1,2602001,7,29,1
1,2602001,7,33,3
1,2602001,7,35,1
1,2602001,7,36,1
1,2602001,7,40,6758
1,2602001,7,43,79
1,2602001,7,44,4260
1,2602001,7,45,226
1,2602001,7,50,27
1,2602001,7,51,417
1,2602001,7,55,137
1,2602001,7,65,457
1,2602001,7,70,48
1,2602001,7,77,2025
1,2602001,7,80,2
1,2602001,7,90,3
1,2602100,3,14,36
1,2602100,3,16,4
1,2602100,3,21,19
1,2602100,3,22,2308
1,2602100,3,35,2
1,2602100,3,40,10470
1,2602100,3,44,720
1,2602100,3,45,5399
1,2602100,3,50,9
1,2602100,3,77,3222
1,2602100,5,13,14418
1,2602100,5,16,22
1,2602100,5,22,3537
1,2602100,5,28,2
1,2602100,5,29,1
1,2602100,5,44,143
1,2602100,5,45,192
1,2602100,5,50,37
1,2602100,5,55,2702
1,2602100,6,10,342
1,2602100,6,11,10114
1,2602100,6,12,1343
1,2602100,6,13,3290
1,2602100,6,14,26
1,2602100,6,15,34
1,2602100,6,16,1
1,2602100,6,18,239
1,2602100,6,19,117
1,2602100,6,20,16
1,2602100,6,21,7
1,2602100,6,22,2114
1,2602100,6,23,97
1,2602100,6,27,1
1,2602100,6,28,524
1,2602100,6,30,18
1,2602100,6,33,10
1,2602100,6,35,1
1,2602100,6,36,9
1,2602100,6,40,686
1,2602100,6,43,2330
1,2602100,6,44,1061
1,2602100,6,45,70
1,2602100,6,50,99
1,2602100,6,51,73
1,2602100,6,55,16
1,2602100,6,65,29
1,2602100,6,70,174
1,2602100,6,77,893
1,2602100,6,80,16
1,2602100,7,10,141
1,2602100,7,11,644
1,2602100,7,12,130
1,2602100,7,13,4132
1,2602100,7,14,29
1,2602100,7,16,1
1,2602100,7,18,10
1,2602100,7,21,6
1,2602100,7,22,463
1,2602100,7,23,17
1,2602100,7,28,15
1,2602100,7,33,5
1,2602100,7,35,4
1,2602100,7,36,9
1,2602100,7,40,13209
1,2602100,7,43,104
1,2602100,7,44,1408
1,2602100,7,45,3511
1,2602100,7,50,41
1,2602100,7,51,72
1,2602100,7,55,123
1,2602100,7,65,64
1,2602100,7,70,10
1,2602100,7,77,94
1,2602100,7,80,4
1,2602100,7,90,2
1,2602209,3,14,16
1,2602209,3,16,3
1,2602209,3,21,26
1,2602209,3,22,2549
1,2602209,3,40,6789
1,2602209,3,44,2238
1,2602209,3,45,1531
1,2602209,3,50,40
1,2602209,3,77,6775
1,2602209,5,13,11679
1,2602209,5,16,8
1,2602209,5,22,3593
1,2602209,5,28,19
1,2602209,5,44,365
1,2602209,5,45,128
1,2602209,5,50,89
1,2602209,5,55,2657
1,2602209,6,10,767
1,2602209,6,11,4172
1,2602209,6,12,788
1,2602209,6,13,1019
1,2602209,6,14,11
1,2602209,6,15,184
1,2602209,6,16,8
1,2602209,6,18,187
1,2602209,6,19,394
1,2602209,6,20,8
1,2602209,6,21,7
1,2602209,6,22,7283
1,2602209,6,23,147
1,2602209,6,27,2
1,2602209,6,28,206
1,2602209,6,30,4
1,2602209,6,33,27
1,2602209,6,35,1
1,2602209,6,36,45
1,2602209,6,40,769
1,2602209,6,43,799
1,2602209,6,44,553
1,2602209,6,45,47
1,2602209,6,50,213
1,2602209,6,51,37
1,2602209,6,55,31
1,2602209,6,65,2103
1,2602209,6,70,793
1,2602209,6,77,409
1,2602209,6,80,2
1,2602209,7,10,566
1,2602209,7,11,1653
1,2602209,7,12,408
1,2602209,7,13,1209
1,2602209,7,14,30
1,2602209,7,16,4
1,2602209,7,18,53
1,2602209,7,21,9
1,2602209,7,22,990
1,2602209,7,23,42
1,2602209,7,27,5
1,2602209,7,28,20
1,2602209,7,33,13
1,2602209,7,35,3
1,2602209,7,36,122
1,2602209,7,40,5241
1,2602209,7,43,173
1,2602209,7,44,9557
1,2602209,7,45,122
1,2602209,7,50,220
1,2602209,7,51,64
1,2602209,7,55,142
1,2602209,7,65,71
1,2602209,7,70,62
1,2602209,7,77,321
1,2602209,7,80,2
1,2602209,7,90,4
1,2602308,3,14,18
1,2602308,3,16,6
1,2602308,3,21,41
1,2602308,3,22,3720
1,2602308,3,35,2
1,2602308,3,40,5126
1,2602308,3,44,1181
1,2602308,3,45,3133
1,2602308,3,50,20
1,2602308,3,77,7714
1,2602308,5,13,7700
1,2602308,5,16,18
1,2602308,5,22,5215
1,2602308,5,28,20
1,2602308,5,44,349
1,2602308,5,45,238
1,2602308,5,50,50
1,2602308,5,55,4730
1,2602308,6,10,480
1,2602308,6,11,1022
1,2602308,6,12,504
1,2602308,6,13,789
1,2602308,6,14,22
1,2602308,6,15,460
1,2602308,6,16,19
1,2602308,6,18,446
1,2602308,6,19,2506
1,2602308,6,20,8
1,2602308,6,21,17
1,2602308,6,22,2931
1,2602308,6,23,95
1,2602308,6,28,201
1,2602308,6,30,25
1,2602308,6,33,12
1,2602308,6,35,2
1,2602308,6,36,7
1,2602308,6,40,1881
1,2602308,6,43,6471
1,2602308,6,44,614
1,2602308,6,45,51
1,2602308,6,50,118
1,2602308,6,51,51
1,2602308,6,55,43
1,2602308,6,65,1479
1,2602308,6,70,168
1,2602308,6,77,303
1,2602308,6,80,21
1,2602308,6,90,3
1,2602308,7,10,300
1,2602308,7,11,1394
1,2602308,7,12,252
1,2602308,7,13,1656
1,2602308,7,14,23
1,2602308,7,16,3
1,2602308,7,18,63
1,2602308,7,21,17
1,2602308,7,22,1827
1,2602308,7,23,104
1,2602308,7,28,65
1,2602308,7,33,4
1,2602308,7,35,3
1,2602308,7,36,5
1,2602308,7,40,8419
1,2602308,7,43,433
1,2602308,7,44,556
1,2602308,7,45,2640
1,2602308,7,50,101
1,2602308,7,51,1482
1,2602308,7,55,331
1,2602308,7,65,148
1,2602308,7,70,120
1,2602308,7,77,370
1,2602308,7,80,17
1,2602308,7,90,5
1,2602407,3,14,17
1,2602407,3,21,12
1,2602407,3,22,610
1,2602407,3,40,2556
1,2602407,3,44,246
1,2602407,3,45,1460
1,2602407,3,50,3
1,2602407,3,77,1286
1,2602407,5,13,3810
1,2602407,5,16,5
1,2602407,5,22,854
1,2602407,5,44,47
1,2602407,5,45,291
1,2602407,5,50,14
1,2602407,5,55,515
1,2602407,6,10,443
1,2602407,6,11,200
1,2602407,6,12,104
1,2602407,6,13,449
1,2602407,6,14,22
1,2602407,6,15,39
1,2602407,6,18,70
1,2602407,6,19,26
1,2602407,6,20,2
1,2602407,6,21,2
1,2602407,6,22,3480
1,2602407,6,23,45
1,2602407,6,27,1
1,2602407,6,28,112
1,2602407,6,30,2
1,2602407,6,33,8
1,2602407,6,35,1
1,2602407,6,36,2
1,2602407,6,40,529
1,2602407,6,43,9
1,2602407,6,44,557
1,2602407,6,45,75
1,2602407,6,50,23
1,2602407,6,51,9
1,2602407,6,55,7
1,2602407,6,65,7
1,2602407,6,70,40
1,2602407,6,77,175
1,2602407,6,80,1
1,2602407,7,10,81
1,2602407,7,11,413
1,2602407,7,12,31
1,2602407,7,13,559
1,2602407,7,14,5
1,2602407,7,16,1
1,2602407,7,18,14
1,2602407,7,21,3
1,2602407,7,22,380
1,2602407,7,23,29
1,2602407,7,28,8
1,2602407,7,33,5
1,2602407,7,35,1
1,2602407,7,36,1
1,2602407,7,40,3043
1,2602407,7,43,37
1,2602407,7,44,84
1,2602407,7,45,1040
1,2602407,7,50,79
1,2602407,7,51,8
1,2602407,7,55,25
1,2602407,7,65,95
1,2602407,7,70,5
1,2602407,7,77,400
1,2602506,3,14,6
1,2602506,3,21,4
1,2602506,3,22,389
1,2602506,3,40,773
1,2602506,3,44,226
1,2602506,3,45,346
1,2602506,3,50,3
1,2602506,3,77,2909
1,2602506,5,13,1306
1,2602506,5,16,2
1,2602506,5,22,480
1,2602506,5,44,28
1,2602506,5,45,17
1,2602506,5,50,6
1,2602506,5,55,2351
1,2602506,6,10,2818
1,2602506,6,11,99
1,2602506,6,12,893
1,2602506,6,13,128
1,2602506,6,14,3
1,2602506,6,15,2
1,2602506,6,18,30
1,2602506,6,19,17
1,2602506,6,20,7
1,2602506,6,22,291
1,2602506,6,23,9
1,2602506,6,28,63
1,2602506,6,30,2
1,2602506,6,33,1
1,2602506,6,36,1
1,2602506,6,40,467
1,2602506,6,43,12
1,2602506,6,44,7
1,2602506,6,45,2
1,2602506,6,50,7
1,2602506,6,51,6
1,2602506,6,55,8
1,2602506,6,70,14
1,2602506,6,77,182
1,2602506,7,10,69
1,2602506,7,11,31
1,2602506,7,12,33
1,2602506,7,13,155
1,2602506,7,14,3
1,2602506,7,16,1
1,2602506,7,18,7
1,2602506,7,22,211
1,2602506,7,23,5
1,2602506,7,28,3
1,2602506,7,33,4
1,2602506,7,36,1
1,2602506,7,40,1448
1,2602506,7,43,30
1,2602506,7,44,21
1,2602506,7,45,15
1,2602506,7,50,13
1,2602506,7,51,3
1,2602506,7,55,194
1,2602506,7,65,9
1,2602506,7,70,5
1,2602506,7,77,2853
1,2602605,3,14,34
1,2602605,3,16,1
1,2602605,3,21,18
1,2602605,3,22,3544
1,2602605,3,35,2
1,2602605,3,40,5042
1,2602605,3,44,4289
1,2602605,3,45,5135
1,2602605,3,50,20
1,2602605,3,77,4226
1,2602605,5,13,9993
1,2602605,5,16,16
1,2602605,5,22,7536
1,2602605,5,28,14
1,2602605,5,44,1229
1,2602605,5,45,434
1,2602605,5,50,24
1,2602605,5,55,1131
1,2602605,6,10,414
1,2602605,6,11,6148
1,2602605,6,12,276
1,2602605,6,13,2271
1,2602605,6,14,27
1,2602605,6,15,412
1,2602605,6,16,5
1,2602605,6,18,408
1,2602605,6,19,182
1,2602605,6,20,11
1,2602605,6,21,6
1,2602605,6,22,2687
1,2602605,6,23,129
1,2602605,6,27,2
1,2602605,6,28,735
1,2602605,6,30,11
1,2602605,6,33,9
1,2602605,6,35,3
1,2602605,6,36,9
1,2602605,6,40,1562
1,2602605,6,43,41
1,2602605,6,44,2048
1,2602605,6,45,27
1,2602605,6,50,148
1,2602605,6,51,30
1,2602605,6,55,21
1,2602605,6,65,2534
1,2602605,6,70,145
1,2602605,6,77,2454
1,2602605,6,80,17
1,2602605,6,90,1
1,2602605,7,10,4368
1,2602605,7,11,1891
1,2602605,7,12,146
1,2602605,7,13,2689
1,2602605,7,14,19
1,2602605,7,16,1
1,2602605,7,18,60
1,2602605,7,21,6
1,2602605,7,22,2021
1,2602605,7,23,1349
1,2602605,7,27,3
1,2602605,7,28,56
1,2602605,7,29,1
1,2602605,7,33,7
1,2602605,7,35,24
1,2602605,7,36,19
1,2602605,7,40,5084
1,2602605,7,43,213
1,2602605,7,44,2447
1,2602605,7,45,218
1,2602605,7,50,57
1,2602605,7,51,110
1,2602605,7,55,104
1,2602605,7,65,179
1,2602605,7,70,46
1,2602605,7,77,1480
1,2602605,7,80,5
1,2602605,7,90,1
1,2602704,3,14,7
1,2602704,3,16,2
1,2602704,3,21,22
1,2602704,3,22,926
1,2602704,3,40,1819
1,2602704,3,44,515
1,2602704,3,45,1835
1,2602704,3,50,4
1,2602704,3,77,2669
1,2602704,5,13,2892
1,2602704,5,16,14
1,2602704,5,22,1171
1,2602704,5,28,11
1,2602704,5,44,83
1,2602704,5,45,111
1,2602704,5,50,15
1,2602704,5,55,3101
1,2602704,6,10,845
1,2602704,6,11,3224
1,2602704,6,12,199
1,2602704,6,13,226
1,2602704,6,14,7
1,2602704,6,15,314
1,2602704,6,16,4
1,2602704,6,18,271
1,2602704,6,19,1214
1,2602704,6,20,3
1,2602704,6,21,4
1,2602704,6,22,399
1,2602704,6,23,55
1,2602704,6,28,51
1,2602704,6,30,3
1,2602704,6,33,2
1,2602704,6,36,1
1,2602704,6,40,926
1,2602704,6,43,31
1,2602704,6,44,118
1,2602704,6,45,100
1,2602704,6,50,74
1,2602704,6,51,11
1,2602704,6,55,19
1,2602704,6,65,12
1,2602704,6,70,84
1,2602704,6,77,76
1,2602704,6,80,2
1,2602704,6,90,2
1,2602704,7,10,155
1,2602704,7,11,5299
1,2602704,7,12,44
1,2602704,7,13,350
1,2602704,7,14,9
1,2602704,7,16,1
1,2602704,7,18,12
1,2602704,7,21,1
1,2602704,7,22,307
1,2602704,7,23,15
1,2602704,7,27,1
1,2602704,7,28,8
1,2602704,7,33,1
1,2602704,7,35,2
1,2602704,7,36,2
1,2602704,7,40,841
1,2602704,7,43,416
1,2602704,7,44,175
1,2602704,7,45,92
1,2602704,7,50,32
1,2602704,7,51,48
1,2602704,7,55,131
1,2602704,7,65,52
1,2602704,7,70,25
1,2602704,7,77,203
1,2602803,3,14,59
1,2602803,3,16,5
1,2602803,3,21,27
1,2602803,3,22,1601
1,2602803,3,35,1
1,2602803,3,40,7320
1,2602803,3,44,3612
1,2602803,3,45,2721
1,2602803,3,50,6
1,2602803,3,77,7621
1,2602803,5,13,13062
1,2602803,5,16,10
1,2602803,5,22,2228
1,2602803,5,28,1
1,2602803,5,44,840
1,2602803,5,45,170
1,2602803,5,50,26
1,2602803,5,55,5071
1,2602803,6,10,1640
1,2602803,6,11,10695
1,2602803,6,12,595
1,2602803,6,13,723
1,2602803,6,14,26
1,2602803,6,15,1646
1,2602803,6,16,16
1,2602803,6,18,267
1,2602803,6,19,115
1,2602803,6,20,13
1,2602803,6,21,12
1,2602803,6,22,1451
1,2602803,6,23,52
1,2602803,6,28,282
1,2602803,6,29,1
1,2602803,6,30,18
1,2602803,6,33,21
1,2602803,6,35,2
1,2602803,6,36,24
1,2602803,6,40,1814
1,2602803,6,43,1417
1,2602803,6,44,1441
1,2602803,6,45,53
1,2602803,6,50,55
1,2602803,6,51,60
1,2602803,6,55,46
1,2602803,6,65,460
1,2602803,6,70,1600
1,2602803,6,77,635
1,2602803,6,80,8
1,2602803,6,90,15
1,2602803,7,10,384
1,2602803,7,11,2632
1,2602803,7,12,144
1,2602803,7,13,1591
1,2602803,7,14,44
1,2602803,7,16,1
1,2602803,7,18,80
1,2602803,7,21,9
1,2602803,7,22,1211
1,2602803,7,23,11
1,2602803,7,27,2
1,2602803,7,28,40
1,2602803,7,29,3
1,2602803,7,33,12
1,2602803,7,35,4
1,2602803,7,36,17
1,2602803,7,40,13083
1,2602803,7,43,198
1,2602803,7,44,2761
1,2602803,7,45,364
1,2602803,7,50,38
1,2602803,7,51,1128
1,2602803,7,55,428
1,2602803,7,65,39
1,2602803,7,70,58
1,2602803,7,77,637
1,2602803,7,80,2
1,2602803,7,90,8
1,2602902,3,14,184
1,2602902,3,16,44
1,2602902,3,21,916
1,2602902,3,22,26666
1,2602902,3,29,27
1,2602902,3,35,20
1,2602902,3,40,19480
1,2602902,3,44,10519
1,2602902,3,45,22983
1,2602902,3,50,210
1,2602902,3,77,28355
1,2602902,5,13,50453
1,2602902,5,16,263
1,2602902,5,22,30526
1,2602902,5,28,938
1,2602902,5,29,39
1,2602902,5,44,3071
1,2602902,5,45,2485
1,2602902,5,50,740
1,2602902,5,55,10753
1,2602902,6,10,5474
1,2602902,6,11,23990
1,2602902,6,12,2114
1,2602902,6,13,7495
1,2602902,6,14,326
1,2602902,6,15,9925
1,2602902,6,16,19
1,2602902,6,18,3343
1,2602902,6,19,1402
1,2602902,6,20,105
1,2602902,6,21,91
1,2602902,6,22,14344
1,2602902,6,23,1407
1,2602902,6,27,421
1,2602902,6,28,927
1,2602902,6,29,51
1,2602902,6,30,87
1,2602902,6,33,197
1,2602902,6,35,12
1,2602902,6,36,75
1,2602902,6,40,10474
1,2602902,6,43,884
1,2602902,6,44,6914
1,2602902,6,45,165
1,2602902,6,50,3144
1,2602902,6,51,373
1,2602902,6,55,154
1,2602902,6,65,1145
1,2602902,6,70,1638
1,2602902,6,77,14379
1,2602902,6,80,31
1,2602902,6,90,14
1,2602902,7,10,2036
1,2602902,7,11,45640
1,2602902,7,12,602
1,2602902,7,13,8457
1,2602902,7,14,92
1,2602902,7,16,33
1,2602902,7,18,541
1,2602902,7,21,173
1,2602902,7,22,7966
1,2602902,7,23,1092
1,2602902,7,27,223
1,2602902,7,28,295
1,2602902,7,29,63
1,2602902,7,33,21
1,2602902,7,35,220
1,2602902,7,36,119
1,2602902,7,40,13006
1,2602902,7,43,2585
1,2602902,7,44,4187
1,2602902,7,45,930
1,2602902,7,50,1433
1,2602902,7,51,4509
1,2602902,7,55,450
1,2602902,7,65,2275
